Report_ID,Report_Date,NIBRS_Code_Name,NIBRS_Crime_Against,Service_Area,NIBRS_Group,Zip_Code,DateTime
56096635229,2024-05-16,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78242,2026-09-01
63616349113,2025-04-17,Hacking/Computer Invasion,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
60209797402,2024-10-25,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78245,2026-09-01
58883930553,2024-09-09,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
60876625793,2024-11-19,Embezzlement,PROPERTY,NORTH,Embezzlement,78247,2026-09-01
55703381714,2024-04-27,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78247,2026-09-01
51760714259,2023-08-09,Theft From Coin-Operated Machine or Device,PROPERTY,NORTH,Larceny/Theft Offenses,78247,2026-09-01
54138452949,2024-02-12,Theft From Coin-Operated Machine or Device,PROPERTY,NORTH,Larceny/Theft Offenses,78247,2026-09-01
51019236094,2023-06-14,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
67690753696,2025-12-05,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
49012986517,2023-04-13,Embezzlement,PROPERTY,PRUE,Embezzlement,78249,2026-09-01
64067818587,2025-05-21,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78249,2026-09-01
65216724249,2025-07-31,Purse-snatching,PROPERTY,PRUE,Larceny/Theft Offenses,78249,2026-09-01
51788773908,2023-08-10,Sodomy,PERSON,PRUE,"Sex Offenses, Forcible",78249,2026-09-01
52045837480,2023-08-28,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
52841141957,2023-10-30,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78250,2026-09-01
54589237046,2024-03-05,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78250,2026-09-01
47826484053,2023-03-27,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
61907943707,2024-12-18,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
53608221407,2024-01-01,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78251,2026-09-01
53807439313,2024-01-17,Arson,PROPERTY,WEST,Arson,78251,2026-09-01
62154637643,2025-01-05,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78251,2026-09-01
53861507322,2024-01-22,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
54656853014,2024-03-11,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78254,2026-09-01
67942538375,2025-12-26,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78254,2026-09-01
69598781679,2026-04-09,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78254,2026-09-01
56463777944,2024-05-30,Theft From Coin-Operated Machine or Device,PROPERTY,PRUE,Larceny/Theft Offenses,78254,2026-09-01
62925053133,2025-02-26,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78254,2026-09-01
58500216428,2024-08-22,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78257,2026-09-01
64630388660,2025-06-22,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78258,2026-09-01
52745014660,2023-10-22,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
65494116033,2025-08-17,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
68104559239,2026-01-08,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78201,2026-09-01
47067525053,2023-03-22,Arson,PROPERTY,WEST,Arson,78201,2026-09-01
54098758865,2024-02-08,Arson,PROPERTY,WEST,Arson,78201,2026-09-01
40984506443,2023-01-20,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
51809094060,2023-08-13,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78201,2026-09-01
69322377689,2026-03-21,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78201,2026-09-01
53886757313,2024-01-24,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78201,2026-09-01
61472269426,2024-12-11,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78201,2026-09-01
49100259921,2023-04-17,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78201,2026-09-01
72516525585,2026-08-30,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
52599685094,2023-10-16,Arson,PROPERTY,EAST,Arson,78202,2026-09-01
54150397523,2024-02-13,Arson,PROPERTY,EAST,Arson,78202,2026-09-01
58915381480,2024-09-10,Welfare Fraud,PROPERTY,EAST,Fraud Offenses,78202,2026-09-01
72259537092,2026-08-18,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78203,2026-09-01
63218849832,2025-03-17,Stolen Property Offenses,PROPERTY,DOWNTOWN,Stolen Property Offenses,78204,2026-09-01
68492194329,2026-02-10,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78207,2026-09-01
63276270814,2025-03-21,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78207,2026-09-01
68703545178,2026-02-25,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78207,2026-09-01
70834510679,2026-06-02,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
67518526625,2025-11-24,Hacking/Computer Invasion,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
70844110137,2026-06-04,Operating/Promoting/Assisting Gambling,SOCIETY,CENTRAL,Gambling Offenses,78207,2026-09-01
58954347873,2024-09-11,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
62652802935,2025-02-06,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78207,2026-09-01
69443532291,2026-03-28,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
69476553856,2026-03-31,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
64691886053,2025-06-26,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
65952449217,2025-09-09,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
51958383669,2023-08-21,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
67191497891,2025-11-04,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
67999549463,2025-12-31,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
51484737770,2023-07-24,Arson,PROPERTY,NORTH,Arson,78209,2026-09-01
63785940997,2025-05-02,Impersonation,PROPERTY,NORTH,Fraud Offenses,78209,2026-09-01
62508015295,2025-01-29,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78209,2026-09-01
50115305933,2023-05-30,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78209,2026-09-01
53755082648,2024-01-12,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78209,2026-09-01
51513693782,2023-07-26,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78210,2026-09-01
49938836047,2023-05-18,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78210,2026-09-01
67192475769,2025-11-04,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78210,2026-09-01
58490186647,2024-08-21,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
60847073524,2024-11-18,Arson,PROPERTY,SOUTH,Arson,78211,2026-09-01
47610730597,2023-03-25,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78211,2026-09-01
68025530955,2026-01-03,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
66921219086,2025-10-29,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78211,2026-09-01
52603917506,2023-10-16,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
63333191505,2025-03-26,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
50042003459,2023-05-21,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78212,2026-09-01
55612625534,2024-04-20,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78212,2026-09-01
61388490027,2024-12-03,Murder & Nonnegligent Manslaughter,PERSON,DOWNTOWN,Homicide Offenses,78212,2026-09-01
52479616266,2023-09-30,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78212,2026-09-01
67635768587,2025-12-02,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78212,2026-09-01
51529315652,2023-07-27,Animal Cruelty,SOCIETY,CENTRAL,Animal Cruelty,78213,2026-09-01
56072278821,2024-05-14,Arson,PROPERTY,CENTRAL,Arson,78213,2026-09-01
52279984107,2023-09-13,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78213,2026-09-01
62749980094,2025-02-12,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78213,2026-09-01
63236062583,2025-03-19,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78213,2026-09-01
53603081099,2024-01-01,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78215,2026-09-01
64686621781,2025-06-25,Arson,PROPERTY,NORTH,Arson,78216,2026-09-01
52470543021,2023-09-29,Embezzlement,PROPERTY,NORTH,Embezzlement,78216,2026-09-01
69556728986,2026-04-05,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78216,2026-09-01
71888028132,2026-07-28,Kidnapping/Abduction,PERSON,NORTH,Kidnapping/Abduction,78216,2026-09-01
52494200020,2023-10-03,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
68624091302,2026-02-19,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
70569262980,2026-05-21,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
41375587337,2023-02-01,Purse-snatching,PROPERTY,NORTH,Larceny/Theft Offenses,78216,2026-09-01
57465720088,2024-07-08,Sodomy,PERSON,NORTH,"Sex Offenses, Forcible",78216,2026-09-01
64649256322,2025-06-23,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78216,2026-09-01
52225564429,2023-09-08,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78216,2026-09-01
69576588132,2026-04-07,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
40916883782,2023-01-19,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78217,2026-09-01
64720386303,2025-06-28,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78217,2026-09-01
53454629487,2023-12-19,Theft From Coin-Operated Machine or Device,PROPERTY,NORTH,Larceny/Theft Offenses,78217,2026-09-01
52482388963,2023-10-01,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
53431278207,2023-12-16,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
68022155117,2026-01-02,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
53139644536,2023-11-23,Hacking/Computer Invasion,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
61408578747,2024-12-05,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78218,2026-09-01
55981275930,2024-05-07,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
70987200857,2026-06-12,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
52242637336,2023-09-10,Animal Cruelty,SOCIETY,EAST,Animal Cruelty,78219,2026-09-01
56552254239,2024-06-03,Arson,PROPERTY,EAST,Arson,78219,2026-09-01
54521365733,2024-02-29,Embezzlement,PROPERTY,EAST,Embezzlement,78219,2026-09-01
57199926777,2024-06-29,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78219,2026-09-01
68344470441,2026-01-29,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78219,2026-09-01
51353084130,2023-07-11,Arson,PROPERTY,EAST,Arson,78220,2026-09-01
53458691427,2023-12-19,Arson,PROPERTY,EAST,Arson,78220,2026-09-01
53520718387,2023-12-21,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
61464539111,2024-12-11,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
68722019769,2026-02-26,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
67519375757,2025-11-24,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78221,2026-09-01
52774379046,2023-10-24,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78221,2026-09-01
58232199515,2024-08-07,Animal Cruelty,SOCIETY,EAST,Animal Cruelty,78222,2026-09-01
71723830745,2026-07-18,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78222,2026-09-01
68611304793,2026-02-18,Embezzlement,PROPERTY,EAST,Embezzlement,78223,2026-09-01
72258330028,2026-08-17,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78223,2026-09-01
68153745125,2026-01-12,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78223,2026-09-01
50028412136,2023-05-20,Sodomy,PERSON,SOUTH,"Sex Offenses, Forcible",78223,2026-09-01
52198571906,2023-09-05,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78223,2026-09-01
63779576969,2025-05-01,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78223,2026-09-01
70638172686,2026-05-23,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78223,2026-09-01
49341447993,2023-05-04,Embezzlement,PROPERTY,SOUTH,Embezzlement,78224,2026-09-01
45932248139,2023-03-10,"Human Trafficking, Commercial Sex Acts",PERSON,SOUTH,Human Trafficking,78226,2026-09-01
43549737576,2023-02-26,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78226,2026-09-01
53750246693,2024-01-12,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78227,2026-09-01
44417276242,2023-03-01,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
51654884733,2023-08-01,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
53104019130,2023-11-18,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
41267268343,2023-01-28,Embezzlement,PROPERTY,PRUE,Embezzlement,78229,2026-09-01
68020210084,2026-01-02,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
49392397968,2023-05-09,Sodomy,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
51785847292,2023-08-10,Sodomy,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
67759909007,2025-12-10,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78229,2026-09-01
71863866851,2026-07-26,Impersonation,PROPERTY,PRUE,Fraud Offenses,78230,2026-09-01
66947407006,2025-10-29,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78230,2026-09-01
60109987395,2024-10-18,Embezzlement,PROPERTY,NORTH,Embezzlement,78232,2026-09-01
49399627123,2023-05-10,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78232,2026-09-01
46663679996,2023-03-16,Impersonation,PROPERTY,NORTH,Fraud Offenses,78233,2026-09-01
55838294729,2024-05-03,Welfare Fraud,PROPERTY,NORTH,Fraud Offenses,78233,2026-09-01
50455976904,2023-05-31,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78235,2026-09-01
71250813474,2026-07-01,Bribery,PROPERTY,CENTRAL,Bribery,78237,2026-09-01
66729187266,2025-10-15,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78237,2026-09-01
51481601781,2023-07-24,Kidnapping/Abduction,PERSON,WEST,Kidnapping/Abduction,78237,2026-09-01
66290067544,2025-09-29,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78237,2026-09-01
51354693333,2023-07-10,Sodomy,PERSON,WEST,"Sex Offenses, Forcible",78237,2026-09-01
66830575353,2025-10-21,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78237,2026-09-01
64343489891,2025-06-05,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
52865186682,2023-11-01,Murder & Nonnegligent Manslaughter,PERSON,WEST,Homicide Offenses,78238,2026-09-01
71124318359,2026-06-23,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78238,2026-09-01
67884668013,2025-12-20,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78238,2026-09-01
68261433023,2026-01-21,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78238,2026-09-01
50932850109,2023-06-03,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78240,2026-09-01
71970481094,2026-08-03,Impersonation,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
51892591702,2023-08-14,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
52034099625,2023-08-27,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78240,2026-09-01
51534598255,2023-07-28,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
64043017701,2025-05-19,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78242,2026-09-01
51069927972,2023-06-21,Hacking/Computer Invasion,PROPERTY,SOUTH,Fraud Offenses,78242,2026-09-01
52415597119,2023-09-24,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78242,2026-09-01
63654437020,2025-04-21,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78245,2026-09-01
58392701015,2024-08-14,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78245,2026-09-01
71084945390,2026-06-20,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
56043600738,2024-05-11,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78247,2026-09-01
50972388088,2023-06-08,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
67891009438,2025-12-21,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
55677260978,2024-04-25,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
39789640752,2023-01-06,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78250,2026-09-01
54640350277,2024-03-09,Impersonation,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
54064144174,2024-02-06,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78250,2026-09-01
67793076472,2025-12-13,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78250,2026-09-01
51929506259,2023-08-17,Sexual Assault With An Object,PERSON,PRUE,"Sex Offenses, Forcible",78250,2026-09-01
53476973493,2023-12-21,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
53920904108,2024-01-27,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78251,2026-09-01
63418806137,2025-04-01,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
59958042297,2024-10-08,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
71909419321,2026-07-29,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
51360420325,2023-07-11,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78252,2026-09-01
68426249285,2026-02-05,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78254,2026-09-01
67653647682,2025-12-03,Kidnapping/Abduction,PERSON,PRUE,Kidnapping/Abduction,78256,2026-09-01
40657951817,2023-01-13,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78258,2026-09-01
68706054385,2026-02-25,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78258,2026-09-01
52445904614,2023-09-26,Impersonation,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
55169504528,2024-04-03,Negligent Manslaughter,PERSON,NORTH,Homicide Offenses,78258,2026-09-01
57497236052,2024-07-08,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
66097161421,2025-09-17,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78259,2026-09-01
53733024291,2024-01-11,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78288,2026-09-01
46562417008,2023-03-15,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
51456931799,2023-07-21,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
69596845302,2026-04-08,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
64156795515,2025-05-27,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,Out of Jurisdiction,2026-09-01
67191004137,2025-11-04,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,Out of Jurisdiction,2026-09-01
48054213223,2023-03-29,Sexual Assault With An Object,PERSON,EAST,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
51707767729,2023-08-05,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
62608035733,2025-02-04,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,Out of Jurisdiction,2026-09-01
70814344182,2026-06-01,Arson,PROPERTY,WEST,Arson,78201,2026-09-01
69467844809,2026-03-30,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
69162421439,2026-03-10,Hacking/Computer Invasion,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
63322367952,2025-03-25,Prostitution,SOCIETY,WEST,Prostitution Offenses,78201,2026-09-01
58034581246,2024-08-02,Sodomy,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
52348108288,2023-09-18,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
45884620780,2023-03-10,Arson,PROPERTY,EAST,Arson,78202,2026-09-01
57608352464,2024-07-14,Murder & Nonnegligent Manslaughter,PERSON,EAST,Homicide Offenses,78202,2026-09-01
42303732287,2023-02-14,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78202,2026-09-01
54402797705,2024-02-26,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78202,2026-09-01
52416502155,2023-09-24,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78203,2026-09-01
51923251177,2023-08-17,Arson,PROPERTY,CENTRAL,Arson,78204,2026-09-01
60511018886,2024-11-06,Impersonation,PROPERTY,CENTRAL,Fraud Offenses,78204,2026-09-01
53644163624,2024-01-04,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78204,2026-09-01
